a.d.a.,<American Dietetic Association> - Amerykańskie Stowarzyszenie  Dietetyków,<American Dental Association> - Amerykańskie Towarzystwo  Stomatologiczne
hurled,cisnąć
hurling,cisnąć
hurly-burly,zgiełk,harmider,krzątanina
hurrah,hurra!
hurricane,huragan
hurricanes,huraganach
hurried,śpieszyć się
hurriedly,pośpiesznie
hurries,pośpiechach
hurry,śpieszyć (się),pośpiech
hurrying,śpieszyć się
hurt,(<hurt;hurt;hurt>) zranić,skaleczyć, obrazić, wyrządzić szkodę,ponieść uszczerbek,rana,skaleczenie, obraza
hurting,dolegający
hurtle,uderzyć
hurtling,uderzyć
hurts,dolega
husband,mąż,małżonek
husbands,małżonkach
hush up,zatuszować (sprawę)
hush,cisza,spokój,uciszyć,<hush!> cicho!,cyt!
hushes,cisz
hushhush,w tajemnicy
hush-hush,w tajemnicy
husk,łupina,łuska, <husks> plewy,łuskać
husked,łuskał
huskiness,łuskowatość
husking,łuskający
husks,łusek
husky,husky (rasa psów używanych do ciągnięcia sań),o głosie: ochrypły, ostry
hussar,huzar
hustle,popchnąć
hustled,popchnąć
hustler,hochsztapler
hustles,popchnąć
hustling,popchnąć
hut,chałupa,chata,barak
hutch,skrzyni
huts,chałup
hwmc,<Hardware Motion Compensation> sprzętowa kompensacja ruchu (przy dekodowaniu filmów odtwarzanych z płyty DVD)
hyacinth,hiacynt
hyaena,(<s hiena>) (<hang;hung/hanged;hung/hanged>) (forma regularna tylko wtedy, gdy chodzi o powieszenie człowieka),wisieć,wieszać
hybrid,hybryda,mieszaniec
hycfapmsftj,<Honestly you couldn't find a person more suited for the job> (intern.) naprawdę nie moglibyście znaleźć osoby bardziej nadającej się do tej roboty
hydra,(mitol.) hydra,(przen.) rzecz, problem, którego trudno się pozbyć
hydrant,hydrant
hydraulic,hydrauliczny
hydraulically,hydraulicznie
hydrocarbon,węglowodór
hydrodynamic,hydrodynamiczny
hydrogen bomb,bomba wodorowa
hydrogen,wodór
hydrogens,wodór
hydrolysis,hydroliza
hydrometer,gęstościomierz
hydrophobia,hydrofobia,wodowstręt
hydroplane,hydroplan
hydroponics,hydroponika
hydropress,prasa hydrauliczna
hydrostatics,hydrostatyka
hydroxide,wodorotlenek
hyena,hiena
hygiene,higiena
hygienic,higieniczny
hygienically,higienicznie
hygrometer,higrometr
hygroscopic,higroskopijny
hymen,błona dziewicza
hymn,hymn
hymns,hymnach
hyper,hiper
hyperbola,hiperbola
hyperbolic,hiperboliczny
hyperfine,nadsubtelny
hyphen,łącznik (znak pisarski)
hyphenate,napisać z łącznikiem
hyphens,łącznicy
hypnosis,hipnoza
hypnotic,hipnotyczny
hypnotise,hipnotyzować
hypnotize,hipnotyzować
hypochondria,hipochondria
hypochondriac,hipochondryk
hypocrisies,obłud
hypocrisy,hipokryzja,obłuda,udawanie
hypocrite,hipokryta
hypocrites,hipokryci
hypodermic,podskórny,podskórny zastrzyk,podskórna szczepionka
hypodermics,podskórny
hypotenuse,przeciwprostokątna
hypotheses,(<hypothesis>) (liczba mnoga: <hypotheses>) hipoteza
hypothesis,(liczba mnoga: <hypotheses>) hipoteza
hypothesize,hipotetyzować
hypothesized,hipotetyzować
hypothesizes,hipotetyzować
hypothesizing,hipotetyzować
hypothetical,hipotetyczny
hypothetically,hipotetycznie
hypoxia,niedotlenienie
hyson,rodzaj chińskiej zielonej herbaty
hysteresis,histereza
hysteria,histeria
hysterical,histeryczny
hysterically,histerycznie
i am cold,zimno mi
i am glad to meet you,miło mi pana (panią) poznać
i am hot,gorąco mi
i am sorry!,przepraszam!/przykro mi!
i am to do it,mam to zrobić
i beg your pardon?,słucham?
i beg your pardon,bardzo przepraszam/proszę?
i can't help it,nic na to nie poradzę
i dare say,wydaje mi się,przypuszczam
i don't mind sb,nie mam nic przeciwko komuś,czemuś
i don't think so,myślę, że nie
i feel cold,zimno mi
i hardly know,nie bardzo wiem
i have no money about me,nie mam przy sobie pieniędzy
i must not,nie wolno mi
i must,muszę
i ought to ...,powinienem ...
i see!,aha!
i think so,myślę, że tak
i wonder why ...,Ciekaw jestem czemu ...
i would sooner ...,raczej bym wolał ...
i.e.,od łacińskiego id est , <tkat is> , to jest
i/o,<input/output> - wejście/wyjście
i,ja
iac,<In Any Case> (intern.) w każdym razie,w każdym przypadku
iae,<In Any Event> w każdym wypadku,w każdym razie
ianal,<I Am Not A Lawyer> (intern.) nie jestem prawnikiem
ias,<immediate access store> - pamięć o dostępie natychmiastowym
ibex,koziorożec alpejski
ibm,<International Business Machines>
ic,k <integrated circuit> układ scalonyk <I see> (intern.) rozumiem
icbm,<intercontinental ballistic missile>
ice,lód, lody
iceberg,góra lodowa
icebergs,góra lodowa
icebox,lodówka
ice-box,lodówka
icebreaker,lodołamacz
ice-breaker,lodołamacz
icecream,lody
ice-cream,lody
iced,lód
iceland,Islandia
icelander,Islandczyk
icepack,worek z lodem do okładów
ice-pack,worek z lodem do okładów
icerink,lodowisko
ice-rink,lodowisko
ices,lód
icftu,<International Confederation of Free Trade Unions
icicle,sopel lodu
iciness,lodowatość
icing,oblodzenie
icings,lukier
icl,<International Computers Limited>
icon,ikona
iconoclasm,ikonoklazm
iconoclast,obrazoburcą
icons,ikon
icy,lodowaty
i'd like,chciałbym
i'd love to ...,(bardzo) chciałbym ...
i'd,<I had, I would> lub <I should>
idct,<inverse Discrete Cosine Transform> (matem.) odwrotna dyskretna transformacja kosinusowa
ide,<Integrated Drive Electronics> elektronika zintegrowana z napędem (dyskowym) - opracowany w latach 1986-87 standard sterownika twardych dysków charakteryzujący się umieszczeniem praktycznie całej elektroniki sterującej w obudowie dysku, a nie na  karcie czy płycie głównej, które dzięki temu zawierają tylko proste układy sprzęgające.
idea,idea,pomysł
ideal,idealny,ideał
idealism,idealizm
idealistic,idealistyczny
idealization,idealizacją
idealizations,idealizacjach
idealize,idealizować
idealized,idealizował
idealizes,idealizuje
idealizing,idealizując
ideally,idealnie
ideals,ideałach
ideas,ideach
identic,<identic> lub <identical> identyczny
identical,(<identic>) <identic> lub <identical> identyczny
identically,identycznie
identifiable,możliwy do stwierdzenia
identifiably,z możliwością stwierdzenia
identification,identyfikacja, dowód tożsamości
identifications,identyfikacjach
identified,identyfikował
identifier,identyfikator
identifies,identyfikuje
identify,identyfikować,utożsamiać
identifying,identyfikując
identities,identyczność
identity card,dowód tożsamości
identity disc,znaczek tożsamości (w wojsku)
identity,identyczność,tożsamość
ideological,ideologiczny
ideologically,ideologicznie
ideology,ideologia
idiocy,idiotyzm
idiom,idiom
idiomatic,<idiomatic> lub <idiomatical> idiomatyczny
idiomatical,(<idiomatic>) <idiomatic> lub <idiomatical> idiomatyczny
idiosyncrasies,indosynkrazja
idiosyncrasy,uczulenie
idiosyncratic,uczuleniowy
idiot,idiota
idiotic,idiotyczny
idiots,debilach
idle,leniwy,bezczynny,próżnujący, pracujący na wolnych obrotach (silnik),próżnować,leniuchować
idled,bezczynny
idleness,lenistwo, daremność, bezczynność
idler,leń,próżniak
idles,bezczynny
idlest,bezczynny
idling,bezczynny
idly,bezczynnie
idol,bożek,idol
idolatry,bałwochwalstwo
idolize,ubóstwiać,uwielbiać
idols,bałwanach
idp,<integrated data processing>
idtt,<I'll Drink To That!> (intern.) wypiję za to!
idyllic,idylliczny,sielankowy
ie,od łacińskiego id est , <tkat is> , to jest
if at all,jeśli w ogóle
if necessary,w razie potrzeby
if need be,w razie potrzeby
if not,w przeciwnym razie
if only,gdyby tylko
if required,w razie potrzeby
if so,w takim razie
if,jeżeli,jeśli,gdyby,o ile, czy
ig,<immunoglobulin> - immunoglobulina
igloo,iglo
ignite,zapalić (się)
ignition,zapłon (silnika)
ignoble,haniebny
ignominious,haniebny
ignominy,podłość,niegodziwość
ignoramus,ignorancie
ignorance,ignorancja,nieświadomość
ignorant,nieświadomy, nie powiadomiony, bez wykształcenia,ciemny
ignorantly,lekceważąco
ignore,ignorować
ignored,ignorował
ignores,ignoruje
ignoring,ignorując
iirc,<If I Recal Correctly> (intern.) o ile dobrze sobie przypominam
iircaid,<If I Recal Correctly And I Do> (intern.) o ile dobrze sobie przypominam, a sądzę, że tak
iirr,<If I Recall Rightly> (intern.) o ile dobrze sobie przypominam
iitywimiwhtky,<If I tell you what it means, I will have to kill you> (intern.) jeśli powiem ci, co to znaczy, będę musiał cię zabić
iitywimwybmad,<If I tell you what it means, will you buy me a drink?> (intern.) jeśli powiem ci, co to znaczy, postawisz mi drinka?
ikbs,<integrated knowledge-based system>
ikon,ikona
ill at ease,skrępowany
i'll do my best,zrobię, co tylko będę mógł
ill fortune,pech
ill health,słabe zdrowie
ill,(<ill;worse;worst>) chory, zły,niedostatecznie,źle,zło
i'll,<I will>
illbred,źle wychowany
ill-bred,źle wychowany
illegal,nielegalny
illegalities,nielegalność
illegality,nielegalność
illegally,nielegalnie
illegible,nieczytelny
illegitimate,nieprawny, nieślubne (dziecko)
illfeeling,żal,uraza
ill-feeling,żal,uraza
illicit,zakazany,niedozwolony
illiteracy,analfabetyzm
illiterate,analfabeta,niegramotny
illluck,pech,nieszczęście
ill-luck,pech,nieszczęście
illmannered,źle wychowany
ill-mannered,źle wychowany
illness,choroba
illnesses,chorób
illogical,nielogiczny
illogically,nielogicznie
ills,chory
illtempered,zirytowany,kłótliwy
ill-tempered,zirytowany,kłótliwy
illtimed,nie w porę
ill-timed,nie w porę
illtreat,maltretować
ill-treat,maltretować
illuminate,oświetlać
illuminated,iluminował
illuminates,iluminuje
illuminating,iluminując
illumination,iluminacja,oświetlenie
illuminations,iluminacjach
illusion,iluzja,złudzenie
illusionist,iluzjonista
illusions,iluzjach
illusive,iluzoryczny
illusively,złudnie
illusory,iluzoryczny
illustrate,ilustrować
illustrated,ilustrował
illustrates,ilustruje
illustrating,ilustrując
illustration,ilustracja
illustrations,ilustracjach
illustratively,obrazowo
illustrator,ilustrator
illustrators,ilustratorach
illustrious,znamienity,sławny
illustriousness,sławą
ilo,<International Labour Organization>
ily,<I Love You> (intern.) kocham cię
i'm,<I am>
image,wyobrażenie,pojęcie, obraz,wizerunek,podobizna
imagery,symbolika
images,wizerunkach
imaginable,wyobrażalny
imaginably,wyobrażalnie
imaginary,wyimaginowany,urojony,zmyślony
imagination,wyobraźnia
imaginations,imaginacjach
imaginative,obdarzony wyobraźnią
imaginatively,z wyobraźnią
imagine,wyobrazić sobie
imagined,imaginował
imagines,imaginuje
imagining,imaginując
imao,<In My Arrogant Opinion> (intern.) moim aroganckim zdaniem
imbalance,brak równowagi
imbalances,brak równowagi
imbecile,imbecyl
imbibe,wsiąkać, wchłaniać (ciecz)
imbue,nasycać, wpajać
imf,<International Monetary Fund> - Międzynarodowy Fundusz Walutowy

imho,<In My Humble Opinion> (intern.) moim skromnym zdaniem
imitate,maśladować
imitated,imitował
imitates,imituje
imitating,imitując
imitation,imitacja,naśladowanie
imitations,naśladowanie
imitative,naśladujący
immaculate,nieskazitelny
immaculately,nieskazitelnie
immaterial,niematerialny, nieistotny
immature,niedojrzały
immaturity,niedojrzałość
immeasurable,bezgraniczny,niezmierzony
immediacies,bezpośredniość
immediacy,bezpośredniość
immediate,bezpośredni,natychmiastowy, pilny
immediately,natychmiast
immemorial,odwieczny
immense,niezmierny,ogromny
immensely,niezmiernie
immerse,zanurzyć
immersed,zanurzyć coś w
immerses,zanurzyć coś w
immersion,zanurzenie
immigrant,imigrant,imigracyjny, imigrujący
immigrants,imigranci
immigrate,imigrował
immigrated,imigrował
immigrates,imigruje
immigrating,imigrując
immigration,imigracja
imminent,groźny
imminently,blisko
immobile,nieruchomy
immoderate,nieumiarkowany
immodest,bezwstydny
immoral,niemoralny
immorality,niemoralność
immortal,nieśmiertelny
immortality,nieśmiertelność
immortalize,unieśmiertelnić,uwiecznić
immortally,nieśmiertelnie
immovability,nieruchomość
immovable,nieruchomy, niewzruszony
immovably,nieruchomo
immune,wolny, odporny
immunities,immunitetach
immunity,immunitecie
immunization,immunizacją
immutable,niezmienny
imnsho,<In My Not So Humble Opinion> (intern.) moim nie tak skromnym zdaniem
imo,<In My Opinion> (intern.) moim zdaniem
imobo,<In My Own Biased Opinion> moim nieobiektywnym zdaniem> 
imp,chochlik,diabełek
impact,zderzenie, uderzenie
impacted,ścisnąć
impacting,ścisnąć
impacts,uderzeń
impair,pogorszyć
impaired,osłabić
impairing,osłabić
impairs,osłabić
impale,nadziać coś
impart,użyczyć,udzielić,przekazać
imparted,dodać
impartial,bezstronny
impartiality,bezstronność
impartially,bezstronnie
imparts,dodać
impasse,impas
impassible,nieczuły,niewzruszony
impassive,beznamiętny,niewzruszony
impatience,niecierpliwość,rozdrażnienie,irytacja
impatient,niecierpliwy,zirytowany
impatiently,niecierpliwie
impeach,oskarżać
impeachable,wątpliwy
impeached,oskarżać
impeachment,podawanie w wątpliwość
impeccable,bezgrzeszny
impedance,impedancja
impedances,impedancja
impede,utrudniać,przeszkadzać
impeded,przeszkodzić
impedes,przeszkodzić
impediment,utrudnienie,przeszkoda
impediments,utrudnień
impeding,przeszkodzić
impel,zmuszać, pobudzać, pchać, uruchamiać
impend,zagrażać
impending,zagrażać
impenetrability,nieprzenikliwość
impenetrable,nieprzepuszczalny
impenetrably,niedostępnie
imperative,rozkazujący,władczy, naglący, tryb rozkazujący (gram.)
imperatively,rozkazująco
imperatives,imperatywach
imperceptible,nieuchwytny,niedostrzegalny
imperfect,wadliwy,niedoskonały, niezupełny, niedokonany (gram.)
imperfection,niedoskonałość,wada
imperfections,niedoskonałość
imperfectly,niedoskonale
imperial,cesarski, majestatyczny, dotyczący imperium
imperialism,imperializm
imperialist,imperialista,imperialistyczny
imperialists,imperialiści
imperil,narażać na niebezpieczeństwo
imperiled,narażać na niebezpieczeństwo
imperious,rozkazujący,władczy, naglący
imperiously,władczo
imperishable,niezniszczalny,nieprzemijający
impermanence,nietrwałość
impermanent,nietrwały
impermeable,nie przepuszczający
impermissible,niedozwolony
impersonal,bezosobowy
impersonally,bezosobowo
impersonate,uosabiać, odgrywać rolę
impersonated,uosabiać
impersonates,uosabiać
impersonating,uosabiać
impersonation,podawanie się za
impersonations,podawanie się za
impertinence,impertynencja
impertinent,impertynencki,zuchwały
impertinently,zuchwale
impervious,nieczuły
imperviously,nieprzenikliwie
impetuous,porywczy,gwałtowny,zapalczywy
impetuously,zapalczywie
impetus,impet,rozpęd
impinge,uderzać
impinged,zderzyć się
impinges,zderzyć się
impinging,zderzyć się
impious,bezbożny
impish,figlarny,psotny
implacable,nieubłagany
implant,implantacją
implants,implantacjach
implausible,mało prawdopodobny
implement,narzędzie,sprzęt,wprowadzać w życie, wykonywać
implementation,implementacja
implementations,uprawomocnień
implemented,narzędzie
implementing,narzędzie
implements,sprzętach
implicate,wplątywać (kogoś w coś), nasuwać myśl,dawać do zrozumienia
implicated,wplątać
implicates,wplątać
implicating,wplątać
implication,implikacja
implications,domyślnikach
implicit,domnienany, absolutny,niezaprzeczalny
implicitly,bez zastrzeżeń
implied,implikował
implies,implikuje
implore,błagać
implored,błagać  o coś
imploring,błagać  o coś
implosion,implozja
imply,zakładać, dawać do zrozumienia, nasuwać wniosek
implying,implikując
impolite,nieuprzejmy,niegrzeczny
import,importować, znaczyć,znaczenie,ważność, import
importance,znaczenie,ważność
important,ważny
importantly,doniośle
importation,przywóz
imported,importował
importer,importer
importers,importerach
importing,importując
imports,importach
importunate,dokuczliwy,natrętny
impose,narzucać,nakazywać, nabierać (<on sb> kogoś)
imposed,nakładać
imposes,nakładać
imposing,imponujący,okazały
imposition,nałożenie
impositions,nałożenie
impossibilities,niemożliwość
impossibility,niemożliwość
impossible,niemożliwy,niewykonalny
impossibly,niemożliwie
imposter,oszust
impostor,hochsztapler
impostors,hochsztaplerach
imposture,oszustwo,szalbierstwo
impotence,<impotence,impotency> impotencja,nieudolność
impotency,(<impotence>) <impotence,impotency> impotencja,nieudolność
impound,konfiskował
impov,<In My Point Of View> (intern.) z mojego punktu widzenia
impoverish,zubożyć
impoverished,zubożyć
impoverishment,zubożenia
impracticable,niewykonalny
impractical,niepraktyczny
imprecise,nieprecyzyjny
imprecisely,nieprecyzyjnie
imprecision,brak precyzji
impregnable,nie do zdobycia
impregnate,impregnować
impresario,impresario
impress,odciskać,wyciskać, robić wrażenie
impressed,imponował
impresses,aimponować
impressible,wrażliwy
impressing,imponując
impression,piętno,odbicie,odcisk, wrażenie, nakład (książki itp)
impressionable,wrażliwy
impressionist,impresjoniście
impressionistic,impresjonistyczny
impressions,dodrukach
impressive,wywierający wrażenie, imponujący,frapujący
impressively,wstrząsajaco
imprimatur,imprimatur
imprint,odcisk
imprints,dodrukach
imprison,uwięzić
imprisoned,uwięzić
imprisoning,uwięzić
imprisonment,uwięzienie
imprisonments,uwięzień
imprisons,uwięzić
improbability,nieprawdopodobieństwo
improbable,nieprawdopodobny
impromptu,zaimprowizowany
improper,niewłaściwy,nieodpowiedni
improperly,nieodpowiednio
impropriety,niestosowność
improve,poprawiać,ulepszać, robić postępy
improved,poprawiać
improvement,udoskonalenie,ulepszenie, postęp
improvements,popraw
improves,poprawiać
improving,poprawiać
improvisation,improwizacją
improvisations,improwizacjach
improvise,improwizować
improvised,improwizował
improviser,improwizator
improvisers,improwizator
improvises,improwizuje
improvising,improwizując
imprudent,nieostrożny,nieroztropny
imps,chochlikach
impudence,tupet,bezczelność
impudent,bezczelny,zuchwały
impudently,zuchwale
impugn,zaatakować
impulse,impuls, odruch
impulses,impulsach
impulsive,impulsywny,popędliwy
impunity,bezkarność
impure,zanieczyszczony,nieczysty
impurities,zanieczyszczeń
impurity,zanieczyszczenie
impute,zarzucać,przypisywać
imputed,imputował
imvho,<In My Very Humble Opinion> (intern.) moim bardzo skromnym zdaniem
in a body,gromadą,kupą,gremialnie
in a jam,w tarapatach
in a measure,do pewnego stopnia
in a nutshell,w skrócie,w kilku słowach
in a row,rzędem
in a sense,w pewnym sensie
in a short time,wkrótce
in a week,za tydzień
in abundance,pod dostatkiem
in accordance with sth,stosownie do czegoś,zgodnie z czymś
in addition,ponadto,na dodatek
in advance,z góry,zawczasu
in agreement with,zgodnie z
in all good faith,w najlepszej wierze
in all,w całości,ogółem
in ambush,na czatach
in another way,inaczej,w inny sposób
in anticipation,z góry
in any case,tak czy inaczej,w każdym razie
in black and white,czarno na białym
in breadth,na szerokość
in case of emergency,w nagłym przypadku
in case of,w przypadku
in charge of,odpowiedzialny za
in chorus,chórem
in cold blood,z zimną krwią
in combination with,w połączeniu z
in comparison with ...,w porównaniu z ...
in condition,w dobrym stanie
in course of issue,w druku
in course of time,z biegiem czasu
in default of,z braku
in demand,poszukiwany
in detail,szczegółowo
in disguise,w przebraniu
in due course,we właściwym momencie (czasie)
in due time,w porę
in earnest,na serio
in effect,ściśle mówiąc
in english,po angielsku
in excess of,powyżej
in fact,faktycznie
in favour of ...,na korzyść ...
in file,gęsiego,rzędem
in front of,przed
in front,na przedzie
in general,zazwyczaj
in high spirits,w świetnym humorze
in hot water,w opałach
in imitation of,na wzór
in indian file,gęsiego
in joke,żartem
in memory of ...,ku pamięci ...
in most cases,w większości przypadków
in motion,w ruchu
in mourning,w żałobie
in my hearing,w mojej obecności
in my judgement,moim zdaniem
in my lifetime,za mojego życia
in my opinion,moim zdaniem
in no case,w żadnym wypadku,w żadnym razie
in no way,w żaden sposób
in nothing flat,w oka mgnieniu
in obedience to ...,zgodnie z ...
in oder to ...,w celu ...
in one's shoes,w czyjejś sytuacji
in order,w porządku
in part,częściowo
in particular,zwłaszcza
in person,osobiście
in place of ...,zamiast ...
in point of fact,w samej rzeczy
in practice,w rzeczywistości
in principle,w zasadzie
in private,prywatnie,na osobności
in process of time,z biegiem czasu
in profile,z profilu
in public,publicznie
in quest of ...,w poszukiwaniu ...
in quick succession,raz za razem
in rags,w łachmanach
in remembrance,na pamiątkę
in return for ...,w zamian za ...
in revenge for ...,w odwet za ...
in season,w porę
in secrecy,w tajemnicy
in series,seryjnie
in seventh heaven,w siódmym niebie
in short,krótko mówiąc
in spite of ...,wbrew ...
in sport,żartem
in step,w takt
in store,w zapasie
in substance,w istocie
in succession,po kolei
in summer,latem
in the absence of ...,z braku ...
in the afternoon,po południu
in the air,niepewny,nierealny,pozbawiony podstaw
in the chips,przy forsie
in the country,na wsi
in the course of ...,w czasie ...
in the daytime,za dnia
in the doghouse,w trudnej sytuacji,w kłopocie
in the egg,w zarodku
in the end,w końcu,wreszcie
in the event of ...,w razie ...
in the face of ...,wobec ...
in the fact,na gorącym uczynku
in the fashion,modny
in the first place,najpierw,przede wszystkim
in the flesh,we własnej osobie
in the gross,hurtem
in the long run,na dłuższą metę
in the meanwhile,tymczasem
in the morning,rano
in the quality of ...,w charakterze ...
in the rain,na deszczu
in the same boat,na tym samym wozie
in the second place,po drugie
in the street,na ulicy
in this instance,w tym wypadku
in those days,w owych czasach
in use,w użyciu
in vain,na próżno
in verse,wierszem
in view of ...,wobec ...
in vogue,modny
in writing,pisemnie
in,w,na,w ciągu,za,wewnątrz,w środku,w zwrocie: <the ins and outs> - szczegóły (sprawy),<inch> - cal
inability,niezdolność
inaccessible,niedostępny,nieprzystępny
inaccuracies,nieścisłość
inaccuracy,niedokładność,nieścisłość
inaccurate,niedokładny,nieścisły
inaction,bezczynność
inactive,bezczynny,nieaktywny
inactivity,bezczynność
inadequacies,niedociągnięcie
inadequacy,niedociągnięcie
inadequate,nieadekwatny,niedostateczny
inadequately,nieodpowiednio
inadmissibility,niedopuszczalność
inadmissible,niedopuszczalny
inadvertent,nieuważny
inadvertently,nieumyślnie
inadvisable,nie zalecany
inalienable,nieprzenośny
inalterable,niezmienny
inane,bezmyślny
inanimate,bezduszny
inapplicable,nieadekwatny
inappropriate,niestosowny
inappropriateness,nieodpowiedniość
inasmuch,ponieważ,wobec tego że
inattention,niedbałość
inattentive,nieuważny
inaudible,niesłyszalny
inaugural,inauguracyjny
inaugurate,inaugurował
inaugurated,inaugurował
inaugurating,inaugurując
inauguration,inauguracja
inauspicious,nie wróżący sukcesu
inboard,wewnątrz
inborn,wrodzony
inbound,przybywający
inbuilt,wbudowany
inc,<Incorporated>
incalculable,nieobliczalny
incandescent,rozżarzony
incantation,zaklęcia
incapable,niezdolny (<of sth> do czegoś)
incapacitate,uczynić niezdolnym
incapacitating,uczynić niezdolnym
incapacity,niezdolność
incarcerate,uwięzić
incarnation,inkarnacją
incarnations,inkarnacjach
incendiaries,podpalaczach
incendiary,podpalacz
incense,rozwścieczać
incensed,rozwścieczać
incenses,rozwścieczać
incentive,zachęta
incentives,bodziec
inception,powstania
incertitude,niepewność
incessant,nieustający
incessantly,nieustannie,ustawicznie
incest,kazirodztwa
incestuous,kazirodczy
inch along,bardzo wolno się poruszać
inch by inch,stopniowo
inch,cal (ok. 2.54 cm)
inches,calach
incidence,zasięg,zakres
incident,incydent
incidental,incydentalny,przypadkowy, uboczny, wynikająccy (<to sth> z czegoś)
incidentally,nawiasem mówiąc
incidentals,uboczny
incidents,incydentach
incinerate,spalać
incipient,rozpoczynający się
incision,nacięcie
incisive,cięty
incisor,siekacz (ząb)
incite,zachęcać,podburzać
incited,buntował
incitement,pobudce
incites,buntuje
inciting,buntując
inclement,surowy
inclination,nachylenie, skłonność,pociąg
inclinations,chęci
incline,nachylać (się), mieć skłonność do czegoś
inclined,inklinował
inclines,pochyłości
inclining,inklinując
include,zawierać, włączyć (w skład czegoś)
included,obejmował
includes,obejmuje
including,wliczając w to
inclusion,inkluzją
inclusions,inkluzjach
inclusive of,łącznie z
inclusive,zawierający,obejmujący
inclusively,z objęciem
inclusiveness,zawartość
incoherence,inkoherencją
incoherent,chaotyczny
incoherently,chaotycznie
incombustible,niepalny
income,dochód
incomes,dochodach
incometax,podatek dochodowy
income-tax,podatek dochodowy
incoming,przybywający
incommensurable,niewspółmierny
incommensurate,nieproporcjonalny
incomparable,niezrównany,nie do porównania
incomparably,niezrównanie
incompatibilities,niezgodność
incompatibility,niezgodność
incompatible,nie do pogodzenia
incompatibly,niekompatybilnie
incompetence,brak kompetencji
incompetent,niekompetentny,nieudolny
incomplete,niedokończony,niekompletny
incompletely,nie całkowicie
incompleteness,wadliwość
incomprehensibility,niemożność zrozumienia
incomprehensible,niepojęty,niezrozumiały
incomprehensibly,bez zrozumienia
incomprehension,niezrozumienie
inconceivable,niepojęty,niezrozumiały
inconclusive,nie dowodzący niczego
incongruity,bezsensowność
incongruous,nie licujący
inconsequent,niekonsekwentny
inconsequential,niekonsekwentny
inconsequentially,niekonsekwentnie
inconsiderable,nieznaczny
inconsiderate,nierozważny,nieprzemyślany, nieuprzejmy, nie uważający
inconsiderately,bezmyślnie
inconsiderateness,bezmyślność
inconsistencies,niekonsekwencja
inconsistency,niekonsekwencja
inconsistent,sprzeczny,niezgodny
inconsistently,niekonsekwentnie
inconspicuous,niepozorny,nie rzucający się w oczy
inconstant,niestały,zmienny
incontestable,niezaprzeczalny
incontrovertible,niezaprzeczalny
incontrovertibly,bezspornie
inconvenience,niewygoda,kłopot,sprawić kłopot (<sb> komuś)
inconvenienced,sprawić kłopot
inconveniences,sprawić kłopot
inconveniencing,sprawić kłopot
inconvenient,kłopotliwy,niewygodny
inconveniently,w kłopotliwy sposób, niewygodnie
inconvertible,niewymienny
incorporate,włączyć,przyłączyć, zarejestrować,zalegalizować
incorporated,przyłączać
incorporates,przyłączać
incorporating,przyłączać
incorporation,inkorporacją
incorrect,błędny,nieprawidłowy
incorrectly,błędnie,nieprawidłowo
incorrectness,pomyłce
incorrigible,niepoprawny
increase,zwiększać (się),wzrastać,przyrost,wzrost,powiększenie
increased,wzrastać
increases,wzrastać
increasing,wzrastać
increasingly,coraz więcej
incredible,nieprawdopodobny,niewiarygodny
incredibly,niewiarygodnie
incredulity,niedowierzanie
incredulous,nie dowierzający
incredulously,z niedowierzaniem
increment,przyrost,inkrementować
incremental,zyskowny
incrementally,zyskownie
incrementing,inkrementacja
increments,przyrostach
incriminate,inkryminował
incubate,wysiaduj
incubated,wysiadywał
incubates,wysiaduje
incubating,wysiadując
incubation,inkubacją
incubator,inkubator
incubators,inkubatorach
inculcate,wpajać coś komuś
incumbent,osoba sprawująca urząd
incur,narazić się (<sth> na coś),ponosić (ryzyko),zaciągać (długi)
incurable,nieuleczalny
incurred,ryzykował
incurring,ryzykując
incurs,ryzykuje
incursion,wtargnięcia
indebted,zadłużony
indebtedness,zadłużenie,długi
indecent,nieprzyzwoity
indecipherable,nie do odcyfrowania
indecision,niezdecydowanie
indecisive,chwiejny
indeed,istotnie,rzeczywiście,naprawdę
indefatigable,niestrudzony
indefensible,nie do obronienia
indefinite,nieokreślony,niezdefiniowany, nieograniczony
indefinitely,bez końca
indefiniteness,nieokreśloność
indelible,nie dający się zetrzeć (np. ołówek)
indemnify,gwarantować rekompensatę
indemnity,odszkodowanie, zabezpieczenie (<for/against sth> przed czymś)
indent,nacięcie, karb, wcięcie (tekstu), wgniecenie,nacinać, wgniatać
indentation,wcięcie
indentations,nacięcie
indented,nacinać
indenting,nacinać
indents,nacinać
indenture,umowa obustronna
independence,niepodległość,niezależność
independent,niepodległy,niezależny
independently,niezależnie
indescribable,nie do opisania,nieopisany
indestructible,niezniszczalny
indeterminate,nieokreślony
indeterminately,nieokreślenie
index,(liczba mnoga: <indexes,indices>) wykaz,rejestr,indeks, wskaźnik, <indexes> - wykazy,indeksy, <indices> - wskaźniki
indexed,indeksował
indexes,(<index>) (liczba mnoga: <indexes,indices>) wykaz,rejestr,indeks, wskaźnik, <indexes> - wykazy,indeksy, <indices> - wskaźniki
indexing,indeksowanie
india,Indie
indian corn,kukurydza
indian ink,tusz
indian summer,babie lato
indian,hinduski,indyjski, indiański,Indianin, Hindus
indians,hindusach
indicate,wskazywać,pokazywać
indicated,sygnalizował
indicates,sygnalizuje
